cluster	tablet	objectId	signs
14	154863	P005069	1(N14) 1(N22) 1(N34) 1(N45) 1(N50) 1(N57) 1(N58) 2(N01) 2(N08) 2(N14) 2(N22) 2(N45) 3(N01) 3(N14) 3(N45) 3(N50) 4(N01) 4(N14) 4(N34) 5(N01) 5(N14) 5(N34) 5(N50) 6(N14) 7(N08) 7(N14) 8(N14) AB~a BAR BU~a DI EN~a EN~c GAL~a GAN2 GIR3@g~b GISZ IL KI ME~a NAM2 NI~a PA~a RU SAL SZAB~a
14	154864	P005070	1(N22) 1(N34) 1(N45) 1(N50) 1(N57) 1(N58) 2(N01) 2(N14) 2(N22) 2(N50) 3(N14) 4(N08) 4(N14) 4(N50) 5(N14) 6(N01) 9(N14) BAR BU~a DI EN~a EN~c GAL~a GAN2 GIR3@g~b GISZ KI LAGAB~b ME~a NAM2 PA~a SAL SZAB~a SZAGAN
14	154865	P005071	1(N01) 1(N08) 1(N22) 1(N45) 1(N57) 1(N58) 2(N01) 2(N14) 3(N14) 3(N50) 4(N01) 4(N08) 4(N14) 5(N01) 5(N14) 5(N34) 6(N14) 7(N01) 7(N08) 7(N14) BAR BU~a DI EN~a GAL~a GAN2 GIR3@g~b GISZ GU4@g HI IL KI LAGAB~a NAM2 NUN~a PA~a SZAB~a
14	154866	P005072	1(N57) 1(N58) 3(N01) 3(N14) 3(N45) 4(N34) 4(N50) 5(N14) 5(N34) 6(N45) 9(N45) AB~a BAR BU~a DI EN~a EN~c GAL~a GAN2 GIR3@g~b GISZ HI IL KI LAGAB~a ME~a NAM2 NI~a PA~a RU SAL SZAB~a
15	155160	P005371	1(N01) 1(N34) 1(N39~a) 1(N45) 1(N57) 1(N58) 2(N01) 2(N14) 2(N34) 2(N39~a) 2(N45) 3(N14) 4(N01) 5(N14) 7(N34) 8(N14) 9(N14) AB~a BA BAD~a EN~a EN~c GAL~a GIBIL KINGAL KUR~a KU~b1 LAGAB~b NIR~a NI~a SAL SA~c SI4~f SUKKAL SZAM2 SZE~a SZIM~a TE U4 ZATU651
15	155161	P005372	1(N01) 1(N39~a) 1(N45) 2(N14) 2(N34) 2(N45) 3(N01) 3(N14) 3(N39~a) 5(N14) 6(N14) 6(N34) 7(N14) BARA3 EN~c GAL~a KINGAL KUR~a KU~b1 NAM2 NIR~a NI~a SAL SA~c SI4~f SUKKAL SZE~a SZIM~a TE URU~a1 ZAG~a
15	155162	P005373	1(N01) 1(N14) 1(N34) 1(N39~a) 1(N45) 2(N14) 2(N45) 7(N14) AB~a BA DA~a EN~a GAL~a GIBIL KU~b1 NI~a SA~c SI SI4~f SZE~a SZIM~a TE TUN3~a ZATU651
15	155163	P005374	1(N01) 1(N34) 2(N45) 3(N14) 3(N34) 4(N14) 5(N01) 5(N14) 7(N14) 8(N14) E2~b EN~c GAL~a KINGAL KU~b2 NI~a SAL SA~c SI4~f SZE~a SZIM~a TE ZAG~a
15	155164	P005375	1(N01) 1(N34) 1(N45) 2(N14) 2(N45) 3(N14) 3(N34) 4(N14) 7(N14) 8(N14) BA BARA3 EN~c GAL~a KINGAL KU~b2 NI~a SAL SA~c SI4~f SZE~a SZIM~a TE ZAG~a
16	155844	P001302	1(N07~a) 1(N08) BA GAL~a GI RU ZATU714
16	155846	P001304	1(N07~a) 1(N08) A BA EN~a ERIN
16	155877	P001337	1(N07~a) 1(N08) APIN~a BA EN~a NAM2 SZU2
16	155925	P001385	1(N07~a) 1(N08) BA EZINU~d SIMUG
16	155933	P001394	1(N07~a) 1(N08) A BA GAL~a KISAL~b1 SZUBUR
17	156284	P001919	1(N01) 2(N01) 3(N01) 4(N01) 5(N01) AN BAR DU EN~a KU3~a KU6~a LAGAB~a MAR~b NAGAR~a NE~a RU SZELU SZESZ~a SZU SZUBUR SZUM TAG~a1 TUN3~a U2~b U4 UNUG~a
17	156285	P001920	1(N01) 1(N14) 2(N01) 3(N01) 4(N01) 8(N01) AN BAR DIM~c HI@g~b IB~a KU3~a MAR~b NAGAR~a NE~a SZELU SZIDIM SZU SZUM TAG~a1 TAG~a1@t TAR TUN3~a TUR U4 UDU~a UR2 ZATU695
17	156287	P001922	1(N01) 2(N01) 3(N01) 7(N01) AN ESZDA ILDUM~a KU3~a NAGAR~a NE~a RU SZAB~a SZELU TAG~a1 TUN3~a U4
17	156288	P001931	1(N01) 1(N14) 2(N01) 2(N14) 3(N01) 3(N14) 4(N01) 5(N01) 6(N01) 8(N01) 9(N01) AN BA DIM~c GISZ@t IB~a KU3~a KU6~a MAR~b ME~a NAGAR~a NE~a SZELU SZIDIM SZITA~a1 SZU SZUM TAG~a1 TAR TUN3~a TUR U4 UDU~a UR2 ZATU695
17	156302	P001993	1(N01) 1(N58) 2(N01) 3(N01) 5(N01) AN ANSZE~e BAD~a DU E2~b GAL~a GISZ@t GUM~b IB~a KAB KU3~a MAR~b NAGAR~a NAM2 NE~a RU SZELU SZITA~a1 SZU TAG~a1 TUN3~a U4 ZATU695
18	150913	P000734	1(N01) 1(N24) 1(N26) 1(N30~a) 1(N39~a) 2(N01) 2(N58) 4(N01) 4(N39~a) 5(N01) DU6~b DU8~c DUG~a GAL~a LAGAB~a NUN~a SANGA~a SZITA~a1 U4 ZATU681 ZATU726~c
18	150914	P000735	1(N01) 1(N14) 1(N24) 1(N26) 1(N28) 1(N30~c) 1(N39~a) 2(N01) 2(N39~a) 2(N58) 3(N01) 4(N01) 5(N01) 6(N01) AN DU6~b EN~a HI@g~a KAB LAGAB~a MUSZ3~a NAM2 NUN~a SIG SIG2~a2 SZE~a SZIM~a SZITA~a1 U4 ZATU681 ZATU726~c
18	151364	P002591	1(N01) 1(N14) 1(N24) 1(N26) 1(N39~a) 2(N01) 2(N05) 2(N42~a) DU6~b DUG~a RAD~a SIG2~a4 ZATU681 ZATU726~d
18	157191	P002606	1(N01) 1(N14) 1(N24) 1(N26) 1(N28) 1(N29~a) 1(N39~a) 2(N01) 2(N39~a) 2(N58) 3(N39~a) 5(N01) DU6~b EN~a HI@g~a ME~a NINDA2 NIR~b SIG2~a4 SZE~a SZU ZATU681 ZATU726~d
19	151029	P001812	KISZ
19	152601	P000034	KISZ
19	153406	P411544	KISZ PAP@t
19	154493	P004627	KISZ
20	152008	P004951	UMUN2
20	154358	P004275	UMUN2
20	154377	P004301	UMUN2
20	156605	P004308	DIN UMUN2
21	152310	P471694	1N6 3(N57) 3N57 A AB~a AD~a AD~b AL ALIM~a AN ANSZE~b APIN~b BA BAD BALA~a BANSZURc BANSZUR~b1 BU~a DARA3~c DA~a DIN DIN~a DU DUB~b DUR2 E2~b EN~a ERIM~a GAL~a GESZTIN~a GESZTU~a GI GI6 GISZ GISZIMMAR~a2 GUB3~b GUL GUM@n~b GUM~b GURUSZ~a HASZHUR HI IN~b KAK~a KA~a KI KIN KIN2~c KISZIK~a KU3~a KU6~a KUR~a LAGAB~a LAM LAM~a LI LISZ LUM MA MES~a MUSZEN NAGAR~a NAGA~a NAM2 NINDA2 NU11 NUNUZ~b1 NUN~a PU2 RU SAG SI SIG SU~a SZA SZE3 SZE~a SZU TAG~a1 TAG~b TUM~a U2~b U4 UR4~b URUDU~a ZATU633~a ZATU786 tenû
21	152314	P000455	1(N01) 1(N34) 3(N14) A AB~a ANSZE~b BU~a DIN DUB~b E2~b ERIM~a GAL~a GESZTIN~a GESZTU~a GI GI6 GISZ GISZIMMAR~a2 GUL HASZHUR HI IN~b KIN2~c KISZIK~a LI LUM MA MES NAGA~a NAMESZDA NU11 NUN~a RU SI SZA SZE~a SZU U2~b U4 ZATU633~b ZATU648
21	152315	P000431	1(N01) 1(N34) 3(N57) 8(N01) A AD~a AL ALIM ANSZE~b APIN~b BA BAD BANSZUR~b1 BU~a DIN DUB~b DUR2 E2~a ERIM~a GAL~a GESZTIN~a GESZTU~a GI GI6 GISZ GISZ@t GISZIMMAR~a2 GUL HASZHUR HI IN~b KAK~a KI KIN2~c KISZIK~a KU6~a KUR@g~a LAM~a LI LISZ LUM MA MASZ MES MUSZEN NAGA~a NAM2 NU11 NUN~a PU2 RU SI SIG SU~a SZA SZE3 SZE~a SZU TAG~b U2~b U4 UR4~b URUDU~a ZATU633~a
21	152338	P000614	1(N01) 1(N34) 3(N01) 5(N57) A AB~a AL BU~a DIN DUB~b EN~a ERIM~a GAL~a GI GI6 GISZ GUM~b HASZHUR KIN2~c KISZIK~a KUR@g~a KUR~a MA MES NUN~a SANGA~a SUHUR SZA SZE3 SZE~a SZU U2~b U4 URUDU@g~c
22	155207	P005423	1(N01) 2(N01) 3(N01) 3(N14) 4(N57) A AB2 BAR BUR~a GI KITI KU3~a KU~b1 MASZ MASZ2 ME~a NI~a PAP~a PA~a SAG SI SIG2~b SZA3~a1 SZEN~a SZU2 TUG2~a TUN3~a URI
22	155209	P005425	1(N01) 2(N01) A BUR~a GADA~a KITI KU~b1 ME~a NAGA~a PA~a SAG SIG2~b SZEN~a URI
22	155210	P005426	1(N01) 2(N01) 3(N01) A BUR~a EN~a GADA~a GISZIMMAR~b1 KITI KU6~a KU~b1 ME~a MU MUD3~a NAGA~a NI~a PA~a RAD~a SAG SI SIG2~b SZEN~e SZIR~a SZITA~a3 SZU SZU2 TUN3~a UR2 ZATU750 ZATU777 ZATU787
22	155211	P005427	1(N01) 1(N57) 2(N01) 3(N01) 3(N14) 5(N57) AB2 AMA~a BAR BUR~a BU~a EN~a GADA~a GAL~a GAN~c GISZIMMAR~b1 GURUSZDA HASZHUR KITI KU6~a KU~b1 ME~a NI~b PAP~a PA~a RAD~a RU SAG SAL SIG2~b SILA3~b SZITA~a1 SZU TE TUG2~a TUN3~a U4 UKKIN~a UR2 URI ZATU714 ZATU750
23	155830	P001288	1(N14) EN@g~a KAB UDUNITA~a UNUG~a
23	155876	P001336	1(N14) AB2 KAB UDUNITA~a
23	155924	P001384	1(N14) GA~a KAB UDUNITA~a
23	156158	P001645	1(N14) PA~a UDUNITA~a
24	155941	P001402	1(N14) 2(N01) 4(N01) 5(N01) A AN BU~a ERIM~a GUM~a MASZ NIMGIR PA~b UDUNITA~a URU~a1
24	156059	P001531	1(N14) 2(N01) 5(N01) 7(N01) 9(N01) GURUSZDA MASZ MUSZ3~a NUN~b UDUNITA~a UNUG~a USZ~a ZATU693 ZATU753
24	156072	P001552	2(N01) 5(N01) BU~a GURUSZDA MAR~a MASZ MUSZ3~a NUN~a NUN~b UDUNITA~a ZATU753
24	156085	P001565	1(N14) 2(N01) 3(N01) 5(N01) A BU~a ERIM~a MASZ NUN~b RU SI4~a UDUNITA~a
25	151115	P001978	GESZTU~b
25	151139	P002025	GESZTU~b
25	153866	P002466	GESZTU~b
26	151170	P002174	SUKKAL
26	155273	P002217	ZATU758
26	157201	P003035	SUKKAL ZATU758
27	151237	P002150	2(N02)
27	156831	P004247	2(N02) ZATU750
27	157092	P004238	2(N02)
28	151340	P002511	1(N01) 1(N57) GA'AR~b2 U2~a U4 UR2 ZAG~c
28	151345	P002524	1(N01) 1(N57) AN E2~a GISZ GISZ@t GU7 NAR SIG SZIDIM SZU2~b U2~a UR2 UR4~a ZI~a
28	156380	P002539	1(N01) 1(N57) 2(N08) E2~a HAL LAGAB~b NAR SIG SZIM~a U2~a U4 UR2 UR4~a ZAG~c
29	151941	P004880	1(N01) 1(N04) 1(N14) 1(N57) 1(N58) 2(N01) 2(N57) 3(N01) 3(N57) 4(N01) 5(N01) 8(N01) A AB2 AB~a AB~b AL AMA~a AN ARARMA2~b BA BAD~a BAN~a BIR3~a BU~a DU E2~a EN~a ERIM~a EZEN~b GA~a GI6 GIBIL GISZ3~b GUL HI IB~a IR~a KAB KALAM~a KASKAL KASZ~c KI KISAL~b1 KU6~a MASZ ME~a MUSZ3~a MUSZEN NA2~a NAM2 NA~a NINDA2 NUNUZ~c NUN~a PAP~a SAL SANGA~a SAR~a SI SIG SIG2~b SIG7 SUG5 SZA SZA3~a2 SZENNUR~b SZEN~b SZESZ~a SZE~a SZU SZU2 SZUBUR TAK4~a TAR TAR~a TE TI TUG2~a@g U2~b U4 UD5~a UDU~a UKKIN~a UNUG~a URI3~a ZATU651 ZATU651@g ZATU679 ZATU749~a ZATU753 ZI~a
29	154198	P003655	1(N01) 1(N04) 1(N08) 1(N34) 1(N57) 1(N57)@t 2(N01) 3(N01) 3(N14) 3(N57) 4(N01) 6(N01) 9(N01) A AB~a AB~b AL AMA~a AN BA BAD3~b2 DA~a DI DU DUG~a DUG~b E2~a EN~a ERIM~a EZEN~b GA2~a2 GAL~a GAN~c GARA2~a GA~a GI GIBIL GISZ GU GU4 GU7 HAL HI IB~a KI KISAL~b1 LA2 MAR~a MEN~a ME~a MUSZ3~a NA2~a NAGAR~b NAMESZDA NE~a NIN NI~a NUNUZ~a1 NUN~a PAD~a PAP~a PIRIG~b1 SAL SANGA~a SILA3~a SUG5 SUKKAL SU~a SZA SZE~a SZIM~a SZITA~a1 SZU TAK4~a U2~a U4 URI3~a ZATU647 ZATU651 ZATU686~a ZATU751~a ZATU753
29	155424	P003808	1(N01) 1(N04) 1(N14) 1(N34) 1(N57) 2(N01) 3(N01) 3(N57) 4(N01) 5(N14) 6(N01) 8(N01) AB2 AB~a AB~a@g AB~b ADAB AL ALAN~b AMA~a AN ARARMA2~a BA BAD BAR BU~a DILMUN DIM~a DU DUG~a DUG~c E2~a EN~a EZEN~b GA2~a1 GAL~a GAN~c GARA2~a GA~a GESZTU~a GESZTU~b GI GIBIL GU GUL HI IB~a KAB KAR2~a KASZ~b KA~a KI KU3~a KU6~a KUR~a LA2 MEN~a MIR~b MUD MUSZ3~a MUSZEN NA2~a NAMESZDA NA~a NUNUZ~c NUN~a PAD~a PAP~a PA~a SAG SAL SANGA~a SI SIG2~b SIG7 SILA3~a SUG5 SUKKAL SZA SZAKIR~c SZE3 SZEN~a SZE~a SZITA~a1 SZU SZUBUR SZUR2~a TAK4~a TAR TUR U4 UB UDU~a UMUN2 UNUG~a URI5 UTUL~a ZATU651 ZATU651@g ZATU659 ZATU686~a ZATU686~b ZATU687 ZATU752 ZATU753 ZI~a
30	152505	P471692	1(N01) 1(N14) 1(N34) 1(N45) 3(N01) 4(N01) 5(N01) A AB2 ABRIG AD~a AL AMAR AN APIN~a BA BAD BALA~a BIR3~c DA~a DI E2~a EN~a GAN2 GAR GARA2~a GAZI GA~b GI GIR2~a GISZ GU4 GUKKAL~c HAL HALUB ISZ~b KAD4~a KAD4~b KAL~a KAR2~a KAR2~b KI KISZ KISZIK~a MASZ MASZ2 MUNU3 MUSZEN NAGAR~b NAR NE~a PIRIG~b1 SAG SAL SAR~a SI4~a SUG SUHUR SUM~b SZA3a1 SZAGAN SZE3 SZENNUR~a SZE~a TAR~a TU~b U2~a U4 U8 UB UD5~a UTUA~b UZ~a ZATU718 ZATU751~a ZA~v ZI~a
30	152515	P000240	1(N01) 1(N14) 1(N34) 5(N01) A AB2 AMAR BALA~a E2~a EN~a GARA2~a GAZI GA~b GI GU4 GUKKAL~c HALUB ISZ~b KAL~a KISZ KISZIK~a MASZ MASZ2 MUD MUNU3 MUSZEN N NAM2 NUN~a PIRIG~b1 SI4~a SUHUR SZENNUR~a SZE~a TU~b U2~a U8 UD5~a UTUA~b ZATU718 ZI~a
30	152552	P000518	1(N01) 1(N14) 1(N34) AB2 BALA~a E2~a EN~a GI GU4 GUKKAL~c ISZ~b KI MASZ MASZ2 MUSZEN N NAR NE~a PIRIG~b1 SAL SI4~a SZE3 SZE~a TU~b U8 UD5~a UTUA~b ZATU718 ZI~a
31	152581	P491489	1(N34) 1(N58) 2(N34) 3(N34) GISZ GURUSZ~a IN~b KAD4~a LA2 LA2~a NUN~a SAR~a SU~a SZA SZE3 SZU UDU~c ZATU681
31	152582	P000181	1(N01) 1(N34) 1(N58) 2(N34) 3(N34) GA2~a1 GISZ GU4 GURUSZ~a LA2 MASZ SAR~a SU~a SZU
31	152583	P000664	1(N01) 1(N58) 2(N34) GISZ IN~b KAD4~a LA2 NUN~a SAR~a SU~a SZA SZE3 SZU UDU~c ZATU681
32	153131	P006268	1(N01) 1(N14) 1(N34) 1(N57) 1(N58) 2(N01) 2(N14) 2(N57) 3(N01) 3(N14) 3(N57) 4(N01) 4(N14) 5(N01) 5(N57) 6(N01) 6(N57) 7(N01) 9(N01) A AB~a AD~a AL AMAR AN BAD~a BAHAR2~a BARA3 BU~a DAR~a DAR~b DA~a DIM~a DU DU6~a DUR2 E2~a EN~a EZEN~b EZINU~a GA2~a1 GAL~a GESZTU~b GI GIR3@g~c GIR3~c GIR~a GISZ GU GU4 GUL HAL HI IN~b KASZ~c KI KID~e KUR~a MAH~b MASZ ME~a MUN~a1 MUSZ3~a MUSZEN NAM2 NA~a NE~a NIN NI~a NU NU11@t NUNUZ~c NUN~a PAP~a PA~a SAG SAL SI SIG7 SUKUD@g~d SU~a SZA3~a1 SZE~a SZITA@g~a SZU SZU2 SZU2~a SZUBUR SZUR2~b TAK4~a TAR TE TI TUN3~a TUR TUR3~a U2~b U4 U8 UDU~a UR~a ZATU659 ZATU773~a ZI~a
32	154539	P005573	1(N01) 1(N14) 1(N34) 1(N57) 2(N01) 2(N14) 2(N57) 3(N01) 3(N14) 3(N57) 4(N01) 6(N01) 7(N01) 8(N01) 9(N01) A AL AMA~a AN BARA2~a BARA3 BU~a DARA3~c DA~a DIM~a DIN DU DU6~a E2~a EN~a ERIM~a ESZDA EZINU~a GA2~a1 GI GI6 GIR3@g~b GIR3~c GISZ GU GUL HI KAL~b2 KAR2 KASZ~c KI KISZIK~a KITI KU6~a LA2 LAL2~a LAM~b MA ME~a MUD MUN~a1 MUSZEN NA~a NIMGIR NIM~b1 NIM~b2 NI~a NUNUZ~a0 PAP~a PIRIG~b1 RAD~a SAL SI SUM~b SU~a SZU SZU2 SZU2~a SZUBUR TAK4~a TA~c TE TUR TUR3~a TU~a U2~b U4 U8 UB UDU~a URI3~a UR~a ZATU735~a ZATU773~a ZATU819
32	154561	P006048	1(N01) 1(N02) 1(N04) 1(N14) 1(N57) 2(N01) 2(N14) 2(N57) 3(N01) 3(N14) 3(N57) 5(N01) 5(N02) 6(N01) 6(N02) 7(N01) 9(N01) A AB~a AN APIN~b BA BAN~b BU3 BU~a DU DU7 DUR2 E2~a EN~a GA2~a1 GI GI4~a GISZ GISZ3~b GU KALAM~a KASKAL KASZ~c KU3~a KU6~a MAH~a ME~a MU MUN~a1 MUSZEN NA~a NIMGIR NU NUNUZ~c NUN~a PAP~a PA~a RAD~a RU SAG SI SIG SILA3~a SZA3~a1 SZAGAN SZU SZU2 SZU2~a SZUBUR TAK4~a TE TUG2~a TUR U2~b U8 UR~a ZATU659 ZATU686~b ZATU697~c ZATU773~a
33	153274	P006376	1(N01) 1(N04) 1(N19) 1(N22) 2(N01) 3(N01) 5(N57) 6(N01) A AL AN BA BAR DAR~b DU DUB~a EN~a GA2~a1 GAL~a GISZ3~a GUG2 KASZ~a KISAL~b1 KU3~a ME~a NU11 NUMUN PAP~a SANGA~a SI SIG2~a SZA3~a1 SZE~a SZU TUR3~a UR2
33	153278	P325192	1(N01) 1(N14) 1(N22) 2(N01) 5(N57) A AL AN BAR DAR~b DU DUB~a EN~a GA2~a1 GISZ3~a GUG2 HAL KASZ~a KU3~a ME~a NU11 PAP~a PA~a SANGA~a SZA3~a1 SZU TUR3~a UR2 ZATU776
33	153376	P411613	1(N01) 2(N01) 2(N57) 5(N57) A AL BA DU DUB~a EN~a GA2~a1 GISZ3~a HAL KU3~a ME~a MUSZEN PAP~a PA~a SANGA~a SZA3~a1 SZE~a SZU TUR3~a U4 UR2
34	153299	P325162	3(N57) 5(N47) BU~a DUG~a E2~a EN~a KI KISAL~b1 KU6~a LAGAB~b ME~a MUSZEN NAM2 NE~a PAP~a RU SANGA~a SI SZU TE U4
34	153303	P325351	1(N57) 2(N01) 2(N14) 3(N01) 3(N57) 6(N01) BA BU~a DU E2~a EN~a KISAL~b1 KU6~a ME~a MUSZEN PAP~a RU SI SZURUPPAK~b TE
34	153589	P006402	3(N57) ASAR AZ BA BU~a DAR~b DU DUG~a E2~a EN~a KU6~a LA2 MUSZEN NAM2 NE~a PAP~a RAD~a RU SAL SIG7 SUG5 TE
35	153304	P325486	1(N01) 1(N14) 1(N39~a) 2(N01) 3(N01) 9(N14) BA DU E2~a EN~a SZU
35	155042	P005250	1(N01) 1(N14) 2(N01) 3(N01) 8(N01) BA E2~a GAN2 SZU TI UDU~a ZATU750
35	155147	P005358	1(N14) 1(N39~a) 2(N01) 3(N14) 4(N01) 4(N14) BA DU E2~a SI4~d SI4~f SZE~a
36	153569	P387541	1(N57) 1(N57@t) 2(N01) BU3 E2~a
36	153571	P387571	1(N57@t) 2(N01) BU~a E2~a KI KISZIK
36	153572	P387540	1(N57@t) 2(N01) E2~a GAR MUSZEN TUR
37	153591	P006408	1(N01) 2(N01) 3(N01) 4(N57) A AL AN BA RU SAG@n
37	154708	P006202	1(N01) 1(N57) 2(N01) 3(N01) 9(N01) AN BA DA~a MAR~a RU
37	157101	P004255	1(N57) 2(N01) 9(N01) RU ZATU697~a
38	153950	P002809	1(N36) 2(N19) 2(N45) 3(N04) 4(N19) 6(N36) EN~a SZE~a
38	153955	P002782	1(N36) 1(N45) 2(N46) 4(N14) SZE~a
38	153956	P002727	1(N36) 1(N45) 2(N45) DU EN~a SZE~a
39	154034	P003768	1(N01) 1(N04) 2(N01) A AN BU~a E2~a GA2~a2 GU4 HI IR11 KISAL~b1 ME~a MU NAR NINDA2 NUN~a SZE3 SZE~a U4 UDUNITA~a UTUL~a
39	154210	P003685	1(N01) 1(N14) A AN E2~a HI ME~a NAR NINDA2 NUN~a SZE3 UDU~a URI3~a
39	155385	P003515	1(N34) 2(N34) 3(N14) A AN BA DU E2~a ERIN GIR3~c HI ME~a NAR NINDA2 NUN~a SZE3 UDU~a
40	154460	P004521	4(N08) 6(N34)
40	154522	P004824	6(N34)
40	156890	P003150	6(N34)
41	154871	P005078	1(N01) 1(N04) 1(N36) 2(N19) 2(N46) 5(N14) 7(N14) AN EN~a GAN2 GI ME~a PA~a SUG5 SZE~a SZU ZATU633~a
41	154893	P005100	1(N01) 1(N14) 1(N45) 2(N19) 2(N46) BA KAB NAM2 SAG SANGA~a SZAM2 SZE~a SZU
41	154896	P005103	1(N01) 1(N04) 1(N14) 1(N36) 1(N45) 2(N19) 2(N46) 3(N19) AN EN~a KA~a NAM2 NAM~d PAP~a SAG SZE~a SZU
42	154945	P005152	1(N14) 1(N34) 1(N60) 2(N01) 2(N03) 2(N14) 2(N34) 2(N52) 3(N14) 3(N20) 4(N01) 4(N14) 5(N01) 5(N18) 6(N01) 6(N20) 8(N01) 9(N14) DU DUR~b EN~a GAL~a GI KID~b ME~a NI~a PA~a RU SZU2 U4 UB UDU~a ZATU753
42	154946	P005153	1(N14) 1(N34) 1(N57) 1(N60) 2(N01) 2(N14) 2(N52) 3(N14) 3(N34) 5(N01) 6(N20) 8(N01) 9(N20) DUR~b GI KASZ~b SZU2 U4 UDU~a
42	154947	P005154	1(N14) 1(N47) 1(N57) 1(N60) 2(N01) 2(N03) 2(N14) 2(N52) 3(N05) 4(N01) 5(N18) 5(N20) 6(N01) GI KASZ~b KID~b ME~a NI~a RU U4 ZATU753
43	156629	P004663	GADA~a LAGAR~a
43	156872	P002991	GADA~a
43	157070	P004206	GADA~a
44	150874	P000014	1(N01) 1(N57) 2(N57) 3(N57) 5(N14) 8(N01) A AB2 ADAB AN BAHAR2~a BU~a DU6~a EN~a GAL~b GAN2 GARA2~a GI GI6 GIR3~a GURUSZDA HI KAB KAL~b1 KASKAL KA~a KU3~a KU6~a LAGAB~a LAM~b MAH~a ME~a MU MUSZEN NE~a NIM~a NUN~a PAP~a RAD~a@g SAGSZU SI SILA3~a SILA4~b SUHUR SZA3~a1 SZE3 SZE~a SZUBUR TE TUM~a U4 UB UH3~a URI3~a UR~a ZATU686~a ZATU758
44	152723	P471690	1(N57) 2(N57) 3(N57) A AB2 ADAB AN BAHAR2~a BU~a DU6 EN~a GAL~b GAN2 GARA2a GI GI6 GIR3~a GURUSZDA~a HI KAB KAL~b1 KASKAL KA~a KU3~a KU6a LAGAB~a LAL2~a LAM~b MAH~a MAR~a@t ME~a MU MUSZEN NE~a NIM~a NUN~a PAP~a RAD~a@g SAGSZU SI SILA3~a SILA4~b SUHUR SZA3~a1 SZE3 SZE~a SZUBUR TE TUM~a U4 UB UH3~a URI3~a UR~a ZATU686~a ZATU758
45	150987	P001708	KASZ~b
45	157147	P004487	KASZ~b
46	151150	P002043	AB~a APIN~a BA GI NA2~a
46	153987	P002674	AB~a ADAB APIN~a GI NUN~a SU~a
47	151180	P002092	1(N01) 1(N02) 3(N02) 5(N57) A APIN~a BA DA~a DIM~a EN~a GAL~a GAN~c GI6 HI NIM~a NUN~a SILA3~a SZITA~a3 SZU2 URI3~a
47	151182	P002094	1(N01) 1(N02) 2(N02) 2(N14) 5(N01) 5(N02) A APIN~a BA GAL~a LA2 LAM~b NIM~a NUN~a SILA3~a SZITA~a1 SZU SZU2 URI3~a
48	151186	P002099	1(N50) A AN EN~a MUD SAG SIG TE
48	155113	P005324	3(N40) 3(N57) 4(N03) A AN BA EN~a MUD MUSZ3~a NINDA2 RU SAG TE
49	151214	P006010	URI3~a
49	154304	P004051	EZEN~b URI3~a
50	151293	P002342	1(N36) 1(N45) 2(N14) 2(N19) 2(N34) BU~a SZE~a
50	153209	P328732	1(N45) 2(N14) 2(N34) 8(N14) DUB~a PAP~a SZE~a SZUBUR
51	151337	P002499	LU2 MUD
51	151390	P005049	LU2
52	151347	P002526	MASZ2
52	155514	P000824	MASZ2
53	151377	P002895	1(N01) 2(N01) 2(N02) AN GAL~a GAN~c MA ME~a SI SZAM2 SZU UB
53	154732	P006231	1(N01) 2(N01) AL AN KASZ~c KA~a MA SAGSZU SI SZITA~a1 SZU
54	151485	P003542	1(N01) 1(N04) 2(N01) 3(N01) 3(N57) 4(N01) AB~a AD~a AN BA BUR2 DUG~a GADA~a GA~a GI GU7 IB~a KI KU3~a LA2 MUD MUSZEN NUNUZ~a1 RU SANGA~a SIG2~b SUG5 SZE~a TUG2~a UR4~a UTUL~a ZATU629 ZATU649 ZATU659 ZATU752 ZATU753
54	155414	P003593	1(N01) 1(N14) 1(N57) 2(N01) 2(N14) 3(N01) 4(N01) 5(N01) 9(N01) AB~a AD~a AN BA BAD BAR BUR2 EN~a GADA~a GA~a GESZTU~b GI4~a GIR3~c GU7 GURUSZDA IB~a KI KUR~a LA2 MUSZEN PAP~a RU SANGA~a SIG2~b SUG5 SZITA~a1 SZUBUR TAK4~a TUG2~a TUR TUR3~a U4 USZ~a ZATU629 ZATU686~a ZATU749~a ZATU753
55	151515	P003597	1(N01) 2(N01) DUG~b EN~a KA~a KISIM~a SZURUPPAK~a ZATU752
55	155298	P002619	1(N01) 2(N01) BAR E2~a EN~a SANGA~a SZU SZURUPPAK~a ZATU752
56	151533	P003636	2(N01) EN~a GARA2~a IB~a KU3~a KU~b1 NI~a SUM~a U4 ZATU753
56	154158	P003516	2(N01) 7(N01) AB2 DUG~c EN~a GARA2~a GA~a IB~a IR11 KU~b2 NI~a SI SZAKIR~c U4 ZATU648 ZATU752 ZATU753
57	151723	P004591	NINDA2
57	153841	P002373	NINDA2
58	151853	P004775	1(N01) 1(N14) 2(N01) 5(N01) DA~a E2~a EN~a GISZ3~b HI PAP~a SAL SUHUR SZU UNUG~a
58	154634	P006125	1(N01) 2(N01) 3(N57) 5(N01) A EN~a HI ISZ~b KASZ~c NAR PAP~a SAL SZA3~a1
59	151897	P004831	2(N46) 5(N14) SZU UB ZATU647
59	155329	P002719	GAL~a SZU UB UNUG~a ZATU647 ZI~a
